Action,Date,Ad Title/Id,Page/App
Impression,2025/11/09,879879256,yahoo.com
Impression,2025/11/09,894655084,mail.yahoo.com
Impression,2025/11/09,895026784,mail.yahoo.com
Impression,2025/11/09,905284826,Samsung TV Plus FREE
Impression,2025/11/09,908098476,nypost.com
Impression,2025/11/09,908765206,yahoo.com
Impression,2025/11/09,915801773,yahoo.com
Impression,2025/11/09,922082076,Samsung TV Plus FREE
Impression,2025/11/09,948797736,mail.yahoo.com
Impression,2025/11/09,948797736,yahoo.com
Impression,2025/11/09,952982856,yahoo.com
Impression,2025/11/10,727172926,yahoo.com
Impression,2025/11/10,853618106,eonline.com
Impression,2025/11/10,856809616,yahoo.com
Impression,2025/11/10,867006343,finance.yahoo.com
Impression,2025/11/10,867154383,finance.yahoo.com
Impression,2025/11/10,870000154,telegraph.co.uk
Impression,2025/11/10,873877006,yahoo.com
Impression,2025/11/10,873914946,nbcnews.com
Impression,2025/11/10,895540984,yahoo.com
Impression,2025/11/10,895859524,yahoo.com
Impression,2025/11/10,914566133,yahoo.com
Impression,2025/11/10,915801773,yahoo.com
Impression,2025/11/11,544957973,yahoo.com
Impression,2025/11/11,742651134,finance.yahoo.com
Impression,2025/11/11,826344494,yahoo.com
Impression,2025/11/11,826522834,yahoo.com
Impression,2025/11/11,826923054,yahoo.com
Impression,2025/11/11,840107034,yahoo.com
Impression,2025/11/11,860834093,finance.yahoo.com
Impression,2025/11/11,882892363,yahoo.com
Impression,2025/11/11,884155066,thesaurus.com
Impression,2025/11/11,886829044,yahoo.com
Impression,2025/11/11,889339106,yahoo.com
Impression,2025/11/11,889736136,Samsung TV Plus FREE
Impression,2025/11/11,895026784,yahoo.com
Impression,2025/11/11,895536614,yahoo.com
Impression,2025/11/11,895675254,yahoo.com
Impression,2025/11/11,895881894,yahoo.com
Impression,2025/11/11,896024104,yahoo.com
Impression,2025/11/11,896025294,yahoo.com
Impression,2025/11/11,896093644,yahoo.com
Impression,2025/11/11,896102684,yahoo.com
Impression,2025/11/11,911933483,finance.yahoo.com
Impression,2025/11/11,914820523,yahoo.com
Impression,2025/11/11,925894086,yahoo.com
Impression,2025/11/11,926045496,yahoo.com
Impression,2025/11/11,946755976,yahoo.com
Impression,2025/11/11,956386916,yahoo.com
Impression,2025/11/12,812555174,nypost.com
Impression,2025/11/12,860834093,foxnews.com
Impression,2025/11/12,860834093,yahoo.com
Impression,2025/11/12,870000154,yahoo.com
Impression,2025/11/12,879879256,yahoo.com
Impression,2025/11/12,895675254,yahoo.com
Impression,2025/11/13,752011896,dailymail.co.uk
Impression,2025/11/13,881179494,foxnews.com
Impression,2025/11/13,894632704,healthline.com
Impression,2025/11/13,895540984,dailymail.co.uk
Impression,2025/11/14,733792474,The Roku Channel
Impression,2025/11/14,878676773,The Roku Channel
Impression,2025/11/14,878816903,The Roku Channel
Impression,2025/11/14,904500733,The Roku Channel
Impression,2025/11/14,905323676,The Roku Channel
Impression,2025/11/14,908559846,The Roku Channel
Impression,2025/11/14,946363086,businessinsider.com
Impression,2025/11/14,949990206,ca.news.yahoo.com
Impression,2025/11/15,767015634,tubitv
Impression,2025/11/15,771205084,The Roku Channel
Impression,2025/11/15,794315646,The Roku Channel
Impression,2025/11/15,895802114,newsweek.com
Impression,2025/11/15,904351523,The Roku Channel
Impression,2025/11/15,905381656,The Roku Channel
Impression,2025/11/16,874071996,saltandlavender.com
Impression,2025/11/16,878737633,saltandlavender.com
Impression,2025/11/16,892735456,LG Channels
Impression,2025/11/16,895295894,LG Channels
Impression,2025/11/16,905323676,LG Channels
Impression,2025/11/16,905431396,LG Channels
Impression,2025/11/16,922029756,LG Channels
Impression,2025/11/16,922029766,LG Channels
Impression,2025/11/16,958911656,LG Channels
Impression,2025/11/16,959309136,LG Channels
Impression,2025/11/17,879879256,foxnews.com
Impression,2025/11/18,767015654,The Roku Channel
Impression,2025/11/18,851518383,N/A:ARqeoeTpUR4HWl7F9l7sH6ieZSm-
Impression,2025/11/18,910585664,yahoo.com
Impression,2025/11/18,922171546,The Roku Channel
Impression,2025/11/18,948831086,mail.yahoo.com
Impression,2025/11/18,959707926,The Roku Channel
Impression,2025/11/19,860834093,theguardian.com
Impression,2025/11/19,895925654,healthline.com
Impression,2025/11/19,948136816,LG Channels
Impression,2025/11/20,854226303,yahoo.com
Impression,2025/11/20,860834093,yahoo.com
Impression,2025/11/20,870000154,yahoo.com
Impression,2025/11/20,879879256,yahoo.com
Impression,2025/11/20,889339106,yahoo.com
Impression,2025/11/20,895675254,yahoo.com
Impression,2025/11/20,919412574,yahoo.com
Impression,2025/11/21,558166306,yahoo.com
Impression,2025/11/21,630772584,yahoo.com
Impression,2025/11/21,742671114,thestreet.com
Impression,2025/11/21,747852474,op.gg
Impression,2025/11/21,751976786,yahoo.com
Impression,2025/11/21,826923054,yahoo.com
Impression,2025/11/21,867154383,thestreet.com
Impression,2025/11/21,895540984,yahoo.com
Impression,2025/11/21,898456296,yahoo.com
Impression,2025/11/21,946363086,thestreet.com
Impression,2025/11/21,968420256,foxnews.com
Impression,2025/11/21,972417846,foxnews.com
Impression,2025/11/22,895925654,ca.news.yahoo.com
Impression,2025/11/22,913309144,themediterraneandish.com
Impression,2025/11/22,917078974,themediterraneandish.com
Impression,2025/11/22,919614544,themediterraneandish.com
Impression,2025/11/22,924899443,ca.news.yahoo.com
Impression,2025/11/22,925883986,ca.news.yahoo.com
Impression,2025/11/22,941880863,ca.news.yahoo.com
Impression,2025/11/22,946755976,ca.news.yahoo.com
Impression,2025/11/22,948831086,ca.news.yahoo.com
Impression,2025/11/22,959705466,themediterraneandish.com
Impression,2025/11/22,966481016,foxnews.com
Impression,2025/11/22,966481016,yahoo.com
Impression,2025/11/23,878816903,Samsung TV Plus FREE
Impression,2025/11/23,892735466,Samsung TV Plus FREE
Impression,2025/11/23,904501093,Samsung TV Plus FREE
Impression,2025/11/23,905431396,Samsung TV Plus FREE
Impression,2025/11/23,922072406,Samsung TV Plus FREE
Impression,2025/11/23,958911656,Samsung TV Plus FREE
Impression,2025/11/24,878816903,g15147002586
Impression,2025/11/24,924892403,feelgoodfoodie.net
Impression,2025/11/24,966481016,feelgoodfoodie.net
Impression,2025/11/25,169783243,yahoo.com
Impression,2025/11/25,544957983,yahoo.com
Impression,2025/11/25,751976596,yahoo.com
Impression,2025/11/25,797284216,yahoo.com
Impression,2025/11/25,837753836,yahoo.com
Impression,2025/11/25,840175634,yahoo.com
Impression,2025/11/25,849246384,foxnews.com
Impression,2025/11/25,849246384,yahoo.com
Impression,2025/11/25,856125494,yahoo.com
Impression,2025/11/25,878737633,timeout.com
Impression,2025/11/25,894977164,yahoo.com
Impression,2025/11/25,896149944,yahoo.com
Impression,2025/11/25,906558104,yahoo.com
Impression,2025/11/25,916131343,yahoo.com
Impression,2025/11/25,916700214,yahoo.com
Impression,2025/11/25,916785194,yahoo.com
Impression,2025/11/25,918759853,yahoo.com
Impression,2025/11/25,919163753,foxnews.com
Impression,2025/11/25,919163753,yahoo.com
Impression,2025/11/25,926593934,yahoo.com
Impression,2025/11/25,926680914,yahoo.com
Impression,2025/11/25,926763544,yahoo.com
Impression,2025/11/25,931524076,yahoo.com
Impression,2025/11/25,948831086,yahoo.com
Impression,2025/11/25,953387436,yahoo.com
Impression,2025/11/25,953684996,yahoo.com
Impression,2025/11/25,955564326,yahoo.com
Impression,2025/11/25,956591406,yahoo.com
Impression,2025/11/25,959507396,yahoo.com
Impression,2025/11/25,961383386,yahoo.com
Impression,2025/11/25,963273336,yahoo.com
Impression,2025/11/25,968582156,yahoo.com
Impression,2025/11/26,747766124,usmagazine.com
Impression,2025/11/26,948136816,LG Channels
Impression,2025/11/26,959309056,LG Channels
Impression,2025/11/26,966481016,ca.news.yahoo.com
Impression,2025/11/27,525611616,collider.com
Impression,2025/11/27,906358944,collider.com
Impression,2025/11/27,908384816,The Roku Channel
Impression,2025/11/27,966481016,collider.com
Impression,2025/11/27,966481016,downshiftology.com
Impression,2025/11/27,966680276,The Roku Channel
Impression,2025/11/27,967080056,The Roku Channel
Impression,2025/11/28,851567103,N/A:ARqeoeTpUR4HWl7F9l7sH6ieZSm-
Impression,2025/11/28,860883533,espn.com
Impression,2025/11/28,860883533,yahoo.com
Impression,2025/11/28,895925654, -1 Page
Impression,2025/11/28,896024104, -1 Page
Impression,2025/11/28,948136816,The Roku Channel
Impression,2025/11/28,966481016, -1 Page
Impression,2025/11/28,966481016,yahoo.com
Impression,2025/11/28,967080056,The Roku Channel
Impression,2025/11/29,867144673,finance.yahoo.com
Impression,2025/11/29,934210924,yahoo.com
Impression,2025/11/29,966481016,Sudoku.com
Impression,2025/11/30,750651614,freep.com
Impression,2025/11/30,750651614,usatoday.com
Impression,2025/11/30,863481043, -1 Page
Impression,2025/11/30,916882694,usatoday.com
Impression,2025/11/30,966481016, -1 Page
Impression,2025/12/02,878816903,Plex
Impression,2025/12/02,878816903,Samsung TV Plus FREE
Impression,2025/12/02,895540984,foxnews.com
Impression,2025/12/02,926945754,yahoo.com
Impression,2025/12/02,970530473,yahoo.com
Impression,2025/12/02,971344403,yahoo.com
Impression,2025/12/03,878676773,Plex
Click,2025/12/04,895540984,SmartNews
Impression,2025/12/04,689242466,SmartNews
Impression,2025/12/04,869357584,SmartNews
Impression,2025/12/04,895134644,SmartNews
Impression,2025/12/04,895540984,SmartNews
Impression,2025/12/04,895925654,SmartNews
Impression,2025/12/04,925883986,SmartNews
Impression,2025/12/05,268364144,SmartNews
Impression,2025/12/05,854226303,yahoo.com
Impression,2025/12/05,860883533, -1 Page
Impression,2025/12/05,908618986,yahoo.com
Impression,2025/12/05,919260624,yahoo.com
Impression,2025/12/05,925894086,yahoo.com
Impression,2025/12/05,926945754,yahoo.com
Impression,2025/12/05,931543726,yahoo.com
Impression,2025/12/05,934210924,SmartNews
Impression,2025/12/05,935147494,yahoo.com
Impression,2025/12/05,982066876,yahoo.com
Impression,2025/12/05,984040996,yahoo.com
Impression,2025/12/06,916833624,justapinch.com
Impression,2025/12/06,967080056,Samsung TV Plus FREE
Impression,2025/12/06,971091553,SmartNews
Impression,2025/12/07,169783243,yahoo.com
Impression,2025/12/07,860834093,yahoo.com
Impression,2025/12/08,713894173,SmartNews
Impression,2025/12/08,713894353,SmartNews
Impression,2025/12/08,713913603,SmartNews
Impression,2025/12/08,826522954,yahoo.com
Impression,2025/12/08,827136044,SmartNews
Impression,2025/12/08,860883533,yahoo.com
Impression,2025/12/08,869806444,SmartNews
Impression,2025/12/08,895925654,SmartNews
Impression,2025/12/08,919655704,yahoo.com
Impression,2025/12/08,943654674,yahoo.com
Impression,2025/12/08,980300026,yahoo.com
Impression,2025/12/08,985465906,yahoo.com
Impression,2025/12/08,985565966,yahoo.com
Impression,2025/12/08,986339566,usatoday.com
Impression,2025/12/08,988602546,yahoo.com
Impression,2025/12/08,990313113,yahoo.com
Impression,2025/12/08,990313133,yahoo.com
Impression,2025/12/09,1072083604,yahoo.com
Impression,2025/12/09,731555786,yahoo.com
Impression,2025/12/09,826308594,thedailybeast.com
Impression,2025/12/09,854226303,kohls.com
Impression,2025/12/09,863620543,skinnytaste.com
Impression,2025/12/09,878737633,skinnytaste.com
Impression,2025/12/09,882298913,skinnytaste.com
Impression,2025/12/09,894868214,yahoo.com
Impression,2025/12/09,896024104,yahoo.com
Impression,2025/12/09,912056933,nypost.com
Impression,2025/12/09,916131343,yahoo.com
Impression,2025/12/09,918233763,yahoo.com
Impression,2025/12/09,918362333,yahoo.com
Impression,2025/12/09,926002446,yahoo.com
Impression,2025/12/09,934537094,nypost.com
Impression,2025/12/09,934607604, -1 Page
Impression,2025/12/09,970303893,yahoo.com
Impression,2025/12/10,1072090664,yahoo.com
Impression,2025/12/10,1072290914,yahoo.com
Impression,2025/12/10,238550483,yahoo.com
Impression,2025/12/10,729764064,yahoo.com
Impression,2025/12/10,731582826,yahoo.com
Impression,2025/12/10,826308344,newsweek.com
Impression,2025/12/10,826344494,yahoo.com
Impression,2025/12/10,839465704,yahoo.com
Impression,2025/12/10,840116024,foxnews.com
Impression,2025/12/10,840116024,yahoo.com
Impression,2025/12/10,849246384,yahoo.com
Impression,2025/12/10,858325446,usatoday.com
Impression,2025/12/10,866828093,yahoo.com
Impression,2025/12/10,880622154,yahoo.com
Impression,2025/12/10,880681054,yahoo.com
Impression,2025/12/10,896149944,yahoo.com
Impression,2025/12/10,915231813,yahoo.com
Impression,2025/12/10,915259003,yahoo.com
Impression,2025/12/10,919436204,foxbusiness.com
Impression,2025/12/10,925093573,yahoo.com
Impression,2025/12/10,926674114,yahoo.com
Impression,2025/12/10,926945754,yahoo.com
Impression,2025/12/10,934210924,foxnews.com
Impression,2025/12/10,943238824,yahoo.com
Impression,2025/12/10,953684996,yahoo.com
Impression,2025/12/10,971114483,yahoo.com
Impression,2025/12/10,971613243,yahoo.com
Impression,2025/12/10,972030543,yahoo.com
Impression,2025/12/10,973264446,yahoo.com
Impression,2025/12/10,982183226,yahoo.com
Impression,2025/12/10,984019246,yahoo.com
Impression,2025/12/10,989493006,yahoo.com
Impression,2025/12/10,990849783,yahoo.com
Impression,2025/12/11,839465704,usatoday.com
Impression,2025/12/11,849246384,usatoday.com
Impression,2025/12/11,919545854,yahoo.com
Impression,2025/12/12,971143843,thehill.com
Impression,2025/12/12,971154433,thehill.com
Impression,2025/12/12,986978196,thehill.com
Impression,2025/12/14,984040996,ebay.com
Impression,2025/12/15,1000108526,thechunkychef.com
Impression,2025/12/15,1071877124,thechunkychef.com
Impression,2025/12/15,567558213,thechunkychef.com
Impression,2025/12/15,567558223,thechunkychef.com
Impression,2025/12/15,567558253,thechunkychef.com
Impression,2025/12/15,839315544,nypost.com
Impression,2025/12/15,860834093, -1 Page
Impression,2025/12/15,925883986,yahoo.com
Impression,2025/12/15,925894086,yahoo.com
Impression,2025/12/15,953784576,yahoo.com
Impression,2025/12/16,558166306,foxnews.com
Impression,2025/12/16,603964023, -1 Page
Impression,2025/12/16,766333714,N/A:WEB:AQVXklYfAn4WPoUMLKL0DvhhdmG4
Impression,2025/12/16,854226303,yahoo.com
Impression,2025/12/16,860834093,foxnews.com
Impression,2025/12/16,894868214,yahoo.com
Impression,2025/12/16,894977164,yahoo.com
Impression,2025/12/16,992087736,foxnews.com
Impression,2025/12/16,996883246,foxnews.com
Impression,2025/12/17,544966343,foxnews.com
Impression,2025/12/17,767145134,Samsung TV Plus FREE
Impression,2025/12/17,820392143,Samsung TV Plus FREE
Impression,2025/12/17,866966153,finance.yahoo.com
Impression,2025/12/17,867144673,finance.yahoo.com
Impression,2025/12/17,892735456,Samsung TV Plus FREE
Impression,2025/12/17,898346436,nypost.com
Impression,2025/12/17,905323676,Samsung TV Plus FREE
Impression,2025/12/17,916631754,foxnews.com
Impression,2025/12/17,925833956,nypost.com
Impression,2025/12/17,926002446,nypost.com
Impression,2025/12/17,926045496,nypost.com
Impression,2025/12/17,989323536,Samsung TV Plus FREE
Impression,2025/12/18,1075032284,yahoo.com
Impression,2025/12/18,919620334,theguardian.com
Impression,2025/12/18,926945754,yahoo.com
Impression,2025/12/18,982868726,upworthy.com
Impression,2025/12/18,997982466,Samsung TV Plus FREE
Impression,2025/12/19,854226303,usmagazine.com
Impression,2025/12/19,943600494,usmagazine.com
Impression,2025/12/20,1003174836,Samsung TV Plus FREE
Impression,2025/12/20,1004903646,ebay.com
Impression,2025/12/20,1009285786,ebay.com
Impression,2025/12/20,964881836,Samsung TV Plus FREE
Impression,2025/12/20,967080056,Samsung TV Plus FREE
Impression,2025/12/20,997982466,Samsung TV Plus FREE
Impression,2025/12/21,750741094,yahoo.com
Impression,2025/12/21,863630343,buzzfeed.com
Impression,2025/12/22,1000942776,bbc.com
Impression,2025/12/22,1004903646,zillow.com
Impression,2025/12/22,1079280574,SmartNews
Impression,2025/12/23,878737633,latimes.com
Impression,2025/12/24,1074936724,yahoo.com
Impression,2025/12/24,747793234,allrecipes.com
Impression,2025/12/24,747822644,allrecipes.com
Impression,2025/12/24,860834093,livescience.com
Impression,2025/12/24,869357584,espn.com
Impression,2025/12/24,892735466,Samsung TV Plus FREE
Impression,2025/12/24,904501093,Samsung TV Plus FREE
Impression,2025/12/24,905323676,Samsung TV Plus FREE
Impression,2025/12/24,989323536,Samsung TV Plus FREE
Impression,2025/12/25,1081801024,dailymail.co.uk
Impression,2025/12/25,544929443,dailymail.co.uk
Impression,2025/12/25,860834093,dailymail.co.uk
Impression,2025/12/25,869246984,dailymail.co.uk
Impression,2025/12/25,894868214,dailymail.co.uk
Impression,2025/12/25,898315946,dailymail.co.uk
Impression,2025/12/25,898346676,dailymail.co.uk
Impression,2025/12/25,898496426,dailymail.co.uk
Impression,2025/12/25,905284826,Samsung TV Plus FREE
Impression,2025/12/25,919620334,dailymail.co.uk
Impression,2025/12/25,999278266,dailymail.co.uk
Impression,2025/12/26,767015634,The Roku Channel
Impression,2025/12/26,767104524,The Roku Channel
Impression,2025/12/27,1075032284,ebay.com
Impression,2025/12/27,1077195364,slate.com
Impression,2025/12/27,1079280574,accuweather.com
Impression,2025/12/27,860883533,cnbc.com
Impression,2025/12/27,967080056,Samsung TV Plus FREE
Impression,2025/12/28,1003174836,LG Channels
Impression,2025/12/28,964881836,LG Channels
Impression,2025/12/28,966680276,LG Channels
Impression,2025/12/28,967080056,LG Channels
Impression,2025/12/28,990313113,accuweather.com
Impression,2025/12/28,997982466,LG Channels
Impression,2025/12/28,997982466,hulu
Impression,2025/12/29,863630343,My Perfect Hotel
Impression,2025/12/30,863560713,natashaskitchen.com
Impression,2025/12/30,878737633,natashaskitchen.com
Impression,2025/12/31,1004903646,SmartNews
Impression,2025/12/31,1014316716,SmartNews
Impression,2025/12/31,863630343,Number Match
Impression,2025/12/31,999078216,cbssports.com
Click,2026/01/01,1011450666,sfgate.com
Impression,2026/01/01,1004903646,usatoday.com
Impression,2026/01/01,1011450666,sfgate.com
Impression,2026/01/01,1081826884,newsweek.com
Impression,2026/01/01,169783243,newsweek.com
Impression,2026/01/01,874034916,usatoday.com
Impression,2026/01/01,904501093,LG Channels
Impression,2026/01/01,919440694,newsweek.com
Impression,2026/01/01,919440694,usatoday.com
Impression,2026/01/01,919620334,usatoday.com
Impression,2026/01/03,1014429156,yahoo.com
Impression,2026/01/03,1014537436,yahoo.com
Impression,2026/01/03,1014818186,yahoo.com
Impression,2026/01/03,1015888316,yahoo.com
Impression,2026/01/03,1075032284,yahoo.com
Impression,2026/01/03,1099792833,yahoo.com
Impression,2026/01/04,1010990486,ndtv.com
Impression,2026/01/04,1012089476,yahoo.com
Impression,2026/01/04,1013582176,yahoo.com
Impression,2026/01/04,1013892746,ndtv.com
Impression,2026/01/04,1013892746,yahoo.com
Impression,2026/01/04,1013902466,ndtv.com
Impression,2026/01/04,1014316716,yahoo.com
Impression,2026/01/04,1075032284,yahoo.com
Impression,2026/01/04,1081488404,ndtv.com
Impression,2026/01/04,498937046,ndtv.com
Impression,2026/01/04,544929443,ndtv.com
Impression,2026/01/04,943288644,yahoo.com
Impression,2026/01/04,971514463,ndtv.com
Impression,2026/01/04,973564076,ndtv.com
Impression,2026/01/05,1017228006,SmartNews
Impression,2026/01/05,1100911083,SmartNews
Impression,2026/01/05,824987336,reuters.com
Impression,2026/01/05,969963763,allrecipes.com
Impression,2026/01/06,1000676596,yahoo.com
Impression,2026/01/06,1011354006,themediterraneandish.com
Impression,2026/01/06,1015289796,themediterraneandish.com
Impression,2026/01/06,1078335364,themediterraneandish.com
Impression,2026/01/06,1097695173,themediterraneandish.com
Impression,2026/01/06,519269076,themediterraneandish.com
Impression,2026/01/06,742708794,themediterraneandish.com
Impression,2026/01/06,747804934,screenrant.com
Impression,2026/01/06,863630343,themediterraneandish.com
Impression,2026/01/06,878737633,themediterraneandish.com
Impression,2026/01/06,882298913,screenrant.com
Impression,2026/01/06,891466226,screenrant.com
Impression,2026/01/06,998302446,screenrant.com
Impression,2026/01/07,1001155106,kohls.com
Impression,2026/01/07,1003150646,themediterraneandish.com
Impression,2026/01/07,1004903646,finance.yahoo.com
Impression,2026/01/07,1004903646,kohls.com
Impression,2026/01/07,1014316716,kohls.com
Impression,2026/01/07,1015389036,yahoo.com
Impression,2026/01/07,1020344466,yahoo.com
Impression,2026/01/07,1074984174,yahoo.com
Impression,2026/01/07,1077195364,yahoo.com
Impression,2026/01/07,1081245674,yahoo.com
Impression,2026/01/07,1083583414,yahoo.com
Impression,2026/01/07,1105084513,kohls.com
Impression,2026/01/07,1105084513,yahoo.com
Impression,2026/01/07,519269076,yahoo.com
Impression,2026/01/07,544966333,yahoo.com
Impression,2026/01/07,630772584,yahoo.com
Impression,2026/01/07,681049444,yahoo.com
Impression,2026/01/07,817429086,yahoo.com
Impression,2026/01/07,817598306,yahoo.com
Impression,2026/01/07,817662176,yahoo.com
Impression,2026/01/07,839493764,kohls.com
Impression,2026/01/07,856812926,kohls.com
Impression,2026/01/07,856822316,kohls.com
Impression,2026/01/07,860826083,yahoo.com
Impression,2026/01/07,860990983,yahoo.com
Impression,2026/01/07,863560723,themediterraneandish.com
Impression,2026/01/07,897505196,nypost.com
Impression,2026/01/07,899713636,nypost.com
Impression,2026/01/07,916522484,yahoo.com
Impression,2026/01/07,953684996,kohls.com
Impression,2026/01/07,953784576,yahoo.com
Impression,2026/01/07,986973896,yahoo.com
Impression,2026/01/07,990186513,yahoo.com
Impression,2026/01/08,1010893966,yahoo.com
Impression,2026/01/08,1013386076,foxnews.com
Impression,2026/01/08,1014429156,themediterraneandish.com
Impression,2026/01/08,1084182314,foxnews.com
Impression,2026/01/08,1084280434,foxnews.com
Impression,2026/01/08,1102900883,yahoo.com
Impression,2026/01/08,1103788683,SmartNews
Impression,2026/01/08,1103788683,themediterraneandish.com
Impression,2026/01/08,1103788683,yahoo.com
Impression,2026/01/08,519269076,yahoo.com
Impression,2026/01/08,713002784,yahoo.com
Impression,2026/01/08,823183166,usatoday.com
Impression,2026/01/08,856039824,yahoo.com
Impression,2026/01/08,916562344,foxnews.com
Impression,2026/01/08,916951184,foxnews.com
Impression,2026/01/09,1016254456,yahoo.com
Impression,2026/01/09,1023386056,yahoo.com
Impression,2026/01/09,1024785436,yahoo.com
Impression,2026/01/09,1025281926,yahoo.com
Impression,2026/01/09,1025580226,themediterraneandish.com
Impression,2026/01/09,1074936724,thedailybeast.com
Impression,2026/01/09,1085080974,yahoo.com
Impression,2026/01/09,1086686424,themediterraneandish.com
Impression,2026/01/09,1087785694,themediterraneandish.com
Impression,2026/01/09,1103788683,themediterraneandish.com
Impression,2026/01/09,519269076,themediterraneandish.com
Impression,2026/01/09,519269076,yahoo.com
Impression,2026/01/09,863481043,ebay.com
Impression,2026/01/09,863481043,themediterraneandish.com
Impression,2026/01/09,863560713,ebay.com
Impression,2026/01/09,863560713,themediterraneandish.com
Impression,2026/01/09,863560723,themediterraneandish.com
Impression,2026/01/09,863620543,themediterraneandish.com
Impression,2026/01/09,863630343,themediterraneandish.com
Impression,2026/01/09,892735456,Samsung TV Plus FREE
Impression,2026/01/09,919440694,ndtv.com
Impression,2026/01/10,1020842816,themediterraneandish.com
Impression,2026/01/10,1023185446,themediterraneandish.com
Impression,2026/01/10,1086380344,themediterraneandish.com
Impression,2026/01/10,1103788683,themediterraneandish.com
Impression,2026/01/10,1103788683,yahoo.com
Impression,2026/01/10,519269076,themediterraneandish.com
Impression,2026/01/10,863481043,themediterraneandish.com
Impression,2026/01/10,863560713,themediterraneandish.com
Impression,2026/01/10,863560723,natashaskitchen.com
Impression,2026/01/10,863560723,themediterraneandish.com
Impression,2026/01/10,863620543,themediterraneandish.com
Impression,2026/01/10,863630343,themediterraneandish.com
Impression,2026/01/10,869806444,N/A:WEB:AQVXklYfAn4WPoUMLKL0DvhhdmG4
Impression,2026/01/10,904501093,Samsung TV Plus FREE
Impression,2026/01/11,1012710886,themediterraneandish.com
Impression,2026/01/11,1013582166,themediterraneandish.com
Impression,2026/01/11,1013602046,themediterraneandish.com
Impression,2026/01/11,1013902466,themediterraneandish.com
Impression,2026/01/11,1014429156,themediterraneandish.com
Impression,2026/01/11,1020467226,themediterraneandish.com
Impression,2026/01/11,1020486896,themediterraneandish.com
Impression,2026/01/11,1082384374,themediterraneandish.com
Impression,2026/01/11,1102887713,themediterraneandish.com
Impression,2026/01/11,1103788683,newsweek.com
Impression,2026/01/11,238550483,themediterraneandish.com
Impression,2026/01/11,498937046,themediterraneandish.com
Impression,2026/01/11,544966333,themediterraneandish.com
Impression,2026/01/11,863481043,themediterraneandish.com
Impression,2026/01/11,863560713,themediterraneandish.com
Impression,2026/01/11,863560723,themediterraneandish.com
Impression,2026/01/11,863630343,themediterraneandish.com
Impression,2026/01/11,874015296,themediterraneandish.com
Impression,2026/01/12,1012089476,themediterraneandish.com
Impression,2026/01/12,1012893276,yahoo.com
Impression,2026/01/12,1020641976,themediterraneandish.com
Impression,2026/01/12,1022094326,yahoo.com
Impression,2026/01/12,1026885036,yahoo.com
Impression,2026/01/12,1028225586,themediterraneandish.com
Impression,2026/01/12,1028585166,yahoo.com
Impression,2026/01/12,1028884016,yahoo.com
Impression,2026/01/12,1028984556,themediterraneandish.com
Impression,2026/01/12,1078783624,yahoo.com
Impression,2026/01/12,1078883174,yahoo.com
Impression,2026/01/12,1100689313,themediterraneandish.com
Impression,2026/01/12,1102887713,themediterraneandish.com
Impression,2026/01/12,1102899853,unilad.com
Impression,2026/01/12,1103788683,themediterraneandish.com
Impression,2026/01/12,1103788683,venturebeat.com
Impression,2026/01/12,1103788683,yahoo.com
Impression,2026/01/12,1104698403,themediterraneandish.com
Impression,2026/01/12,1105980623,themediterraneandish.com
Impression,2026/01/12,817598306,yahoo.com
Impression,2026/01/12,817662176,yahoo.com
Impression,2026/01/12,863481043,themediterraneandish.com
Impression,2026/01/12,863560713,foxbusiness.com
Impression,2026/01/13,1000676596,themediterraneandish.com
Impression,2026/01/13,1011049046,themediterraneandish.com
Impression,2026/01/13,1012739296,espn.com
Impression,2026/01/13,1014908836,themediterraneandish.com
Impression,2026/01/13,1018982266,themediterraneandish.com
Impression,2026/01/13,1019286776,themediterraneandish.com
Impression,2026/01/13,1027481096,themediterraneandish.com
Impression,2026/01/13,1027587716,themediterraneandish.com
Impression,2026/01/13,1028066356,yahoo.com
Impression,2026/01/13,1028085146,themediterraneandish.com
Impression,2026/01/13,1028086516,themediterraneandish.com
Impression,2026/01/13,1028184886,themediterraneandish.com
Impression,2026/01/13,1028285266,themediterraneandish.com
Impression,2026/01/13,1028682166,themediterraneandish.com
Impression,2026/01/13,1028683256,themediterraneandish.com
Impression,2026/01/13,1028787496,themediterraneandish.com
Impression,2026/01/13,1028886406,themediterraneandish.com
Impression,2026/01/13,1028984556,themediterraneandish.com
Impression,2026/01/13,1083186644,themediterraneandish.com
Impression,2026/01/13,1088186214,themediterraneandish.com
Impression,2026/01/13,1090084384,themediterraneandish.com
Impression,2026/01/13,1101007333,forbes.com
Impression,2026/01/13,1102603293,themediterraneandish.com
Impression,2026/01/13,1103187923,themediterraneandish.com
Impression,2026/01/13,1105779773,themediterraneandish.com
Impression,2026/01/13,1106586463,themediterraneandish.com
Impression,2026/01/13,1106780323,foxnews.com
Impression,2026/01/13,543542164,themediterraneandish.com
Impression,2026/01/13,745153843,themediterraneandish.com
Impression,2026/01/13,863481043,themediterraneandish.com
Impression,2026/01/13,863560713,themediterraneandish.com
Impression,2026/01/13,863560723,themediterraneandish.com
Impression,2026/01/13,863620543,themediterraneandish.com
Impression,2026/01/13,863630343,Daily Themed Crossword Puzzles
Impression,2026/01/13,863630343,themediterraneandish.com
Impression,2026/01/13,916522484,yahoo.com
Impression,2026/01/13,961082186,themediterraneandish.com
Impression,2026/01/13,968191556,themediterraneandish.com
